clean_text,Label,char_len,word_count
ketawain aja mikirin oplos bensin,2,47,6
beli bensin oplos sekarang emas opolosan negri badut,0,53,8
shell buka cabang sulit tiba pertamina jual sesuai spesifikasi oplos di kritik anggap buzzer tidak nasionalisme padahal shell buka seluruh indo tidak rugi pertamina tiap tahun,0,245,36
bobrok rezim oplos rakyat makin muak presiden oplo prabowo di oplo jokowi apa amburadul negeri,0,115,19
nikita mirzani nongol di polda metro jaya ciee yang mau pake rompi shopee,0,90,17
kilang oplos,1,18,3
wah yang datang polda metro jaya tumben nikita mirzani kooperatif otw rompi oren dong,1,97,17
jauh kamu konteks listrik rumah kamu batubara woii hape kamu komponen ada dari nickel realistis di konoha pale listrik bisa palsu wkwkwkk memang enak bensin oplos,0,191,32
sptnya admin orang pale sempurna,1,30,5
perempuan asal yogya rk ma tewa duga minum miras oplos rumah teman banguntapan bantul senin minum sama pria kp af kp af ini jalan awat rs,0,226,43
adminnya niat adu domba kek orpol larang,0,51,9
lebih tepat buta blending sih bukan oplos kalau oplos hasil kurang spesifikasi value barang oplos kaya solar oplos sama minyak tanah contoh dulu sere laku sopir truk,0,210,31
mo kulit apa nihh kulit asli apa oplos,0,43,9
bayang orang datang pertamina beli pertamax kualitas lebih baik rela keluar uang lebih mahal dapat baik eh nyata beri bensin oplos tahun tahun beli mahal mahal malah kendara jadi rusak rezim sial,0,267,39
thohir brother libat jahat kasus bbm oplos,0,57,8
bohongin bbm oplo kena banjir sama macet rumah kriditan di gusur beli emas tau emas oplos lengkap derita mu bong bong,0,150,27
kalau tidak sesuai kualitas ujungujungnya maaf sisa kasus oplos kemarin tipu kroni mati jadi tipu,0,143,21
jokowi riza chalid pertamax oplos rinny budoyo hot topic,0,62,10
balikin duit yang lama saya pake buat beli pertamax oplos dulu wey,0,77,14
terus oplos jual atau jual alien darat bumi buat ngisi bbm,0,88,16
masyarakat cerdas bisa bedain mana produk kualitas mana produk oplos,0,82,12
banyak orang tolol dungu negri panta negara jelas arah ngapain nge tagin anie memang anie libat oplos pertamax bang simon tangkap karena pasti libat,0,210,35
ken jd pahlawan siang buat pertamina memang siang laku sudah ketangkep berat mmng oplos politis goblok,0,142,22
sila kalian lanjut usaha oplos kalian jangan henti tunggu kalian adil akhirat,0,102,14
ash grey apa gitu ini cat oplos kak coba tunjukin foto kamar ku babang cat siapa tau kasih warna sama,0,129,26
pertamina oplos copot erick thohir ganti haidar alwi bumn bersih korupsi tandatangani sebar petisi sekarang,0,140,20
hahahaha yang reply hajar nder sudah biasa kan barang oplos ngakak sangat baca hahahahahahahaha,0,117,18
innalillahi aji oplos,1,29,3
konsuman mah mau pake produk oplos nyarinya berkualita ngapain ada isa iso kalau produk oplos iso jual,0,118,20
ikut nyolong m bulan pertamax oplos,0,51,9
kira rakyat bisa ambil tindak apa sake marah jadi begini buat apa harga subsidi oplos,0,110,18
usaha redam kisruh pertamax oplos pertamina sangkal laku blending hingga jagung minta masyarakat tak usah khawatir,0,126,16
ironi rumah riva siahaan malah tak spbu pertamina takut pakai bensin oplos,0,88,14
bahaya engga gantung daya tahan perut kalau uda biasa makan ringan oplos jamin aman kalau type harus makan makan bersih baik jgn coba diare mungkin racun,0,208,34
pantesan pertalit sering kosong spbu biar oplos laku,0,57,9
uji cara mrmbuat oplos lolos ujianya sekarang rakyat bisa bodoh rakyat berani jadi konsultan ibu pertiwi,1,143,21
kan asli oplos ijazah ugm,1,34,6
sistem hasil oplos kali kang,0,38,6
sgt yakin libat makanya tengah malam mau kong x kong nya,0,70,13
oplos akal iblis saitan,1,28,5
permpokan hasil bumi brbagai tmbang timah nikel emas hnya memprkaya diri lg oplos bbm dr ron menjdi ron bayarbayar merjalela smua trdiam oknum cetak uang palsu uin pagar laut aguan tak trsntuh hukum adil hukum man bibir sj,0,262,46
usut bensin oplos tangkap yaqut jgn omon omon doang will,1,58,10
kan oplos sdb bakar tank cilacap kalau skrng mungkin benar publik nunggu sidang bukti jagung saksi publik,0,135,22
demo mahasiswa kan rezim zalim masuk laku oplos bbm zalim rezim di prote memang danain demo kalian adik buzzer cebong congor buzzerrp cebong kolam ngapain ikut demo cebong sangat nikmat bbm oplos pasti,0,244,38
tuju harus mahasiswa gerak korban seluruh rakyat indonesia berapa banyak mobil motor rusak akibat oplos ribu triliun uang rakyat garong,0,160,23
jaksa agung sebut kasus korupsi pertamina patra niaga blend bbm bukan oplos duga korupsi libat impor ron ron jual harga ron proses laku pt orbit terminal merak kait sangka muhammad,0,264,42
masuk akal sangat analisanya singkat jelas padat siap mungkin buruk,0,83,12
bongkar skandal bensin oplos pertamina pintu masuk uak konspirasi mafia migas,0,95,12
heboh oplos baru sibuk panggil panggil aduh gin kualitas jabat kalau ngak tahu kemarin mungkin ngak suara,0,135,20
sini dong kak pakai sirup dht asli bukan abal ato oplos,0,63,12
hahahaha familiar sangat sama segala oplos yaa,1,48,7
sini kak pakai sirup dht asli bukan oplos,1,45,8
beli sini kak pakai sirup dht asli bukan oplos,1,50,9
mending naik kandungnnya murni turun oplos mohon maaf bedanga otak perintah swasta,0,115,17
pertamina libat lembaga independen uji kualita bbm cegah khawatir oplos spbu,0,88,12
bbm oplos emas oplos menteri kerja jdi ahli oplos,0,60,9
anggota dpr banyak brengsek banyak oplos ngurusin rakyat kong kalikong sama kuasa flex benar kata gusdur kayak taman kanak,0,151,24
bakar dulu tengah badan pakai bbm oplos,0,46,7
pante kader gerindra kemarin sibuk ngebelain oplos,0,52,7
eh nyata juga oplos,1,33,6
pilih prabowo ehh nyata oplos jokorupt,0,43,6
oplos nya penjara di spbu tempat korban oplos,0,59,10
amat ahok jangan cuci tangan soal polemik bbm oplos,1,57,9
akibat kalau wapresnya oplos,0,40,6
rakyat indonesia taat perintah nyata bukan oplos blending,0,96,14
klimak bensin tamak oplos,0,30,4
semua oplos sampe president nya oplos negara hukum nya ambyar ini,0,85,14
kata merem pertamina untung tau buntung sikat mafia migas tau mafia garong korup rampok gila besar pertamina bbm naik x era harga minyak mentah turun bbm turun kasus oplos sdah pernah viral diam sekarang heboh,0,256,42
nyata meneg bumn kena imbas korupsi oplos,1,46,7
oleh itu rapat dada sampe larut malam perlu arah alir ciprat minyak oplos lokalisasi eh dilokalisir,1,141,21
duit telkom diinve goto janganjangan inve oplos,1,64,11
kompensasi rugi konsumen rusak motor gara oplos kamu,1,57,8
oplos tu maksud bagaimana kak campur sama apa,1,49,8
pilih prabowo ehh oplos jokorupt,1,34,5
beda male motor sama male oplos kayak nya male motor derita sangat,0,81,14
tunjuk publik dong tempat oplos segel impor benar benar ron bukan oplos kalau omon omon semua orang bisa,0,144,24
hidup oplos hidup oplos hidup oplos,2,41,6
ijazah di oplos jadi heran kalau bbm emas banyak oplos,1,67,13
cba tanyain bensinya pake oplos wkwkw,1,46,8
banyak oplos noozzle main bbm nya oplos,0,58,10
pakta yang jadi rusa mobil rakyat minyak oplos sioah kan ganti rugi,0,87,15
bau sengat oplos,1,21,3
abang indkasi bau oplos pertalit,1,38,6
acara raja minyak oplos bang,1,34,5
semua nya oplos,1,17,3
jabat oplos ya,1,21,4
sikat bos kalau jelas bukti rezim oplos perlu ganti main depan yuk lah gas,1,80,14
loh wong oplos bbm nya spbu pertamina di sidak dpr malah shell bagaimana cerita nyawong waras akal sehat yang paham,0,134,25
kan kasus nya aman lah dr oplos lagi kalau mesin nya jebol kan tinggal baik pake anggar perintah,0,132,23
selamat datang negeri oplos perilaku bejat jabat rambat kuat perilaku rakyat melarat hingga akhir hayat,0,127,19
semua oplo negri oplos,1,30,5
bangkenya rezim oplos,1,23,3
maaf gacukup buat mtr yang jebol gara gara bensin oplos,0,63,12
republik indonesia oplos,1,26,3
mohh gantien sek pertamax oplos sg wes tak tuku,1,49,9
binggung yang oplos malah mahal,1,36,6
anggota paguyuban oplos baru,1,33,5
bau oplos duit,1,22,4
sama hasil oplos,1,18,3
harga bbm shell naik harga tidak tulis shell naik harga sih acara ilmu ekonomi minta tingkat otomatis harga naik kurang pasok ambil sempat tinggal mana benar tapi pasti bukan oplos kan,0,230,38
lah akan orang bodoh menginpeksi saat semua orang dimanamana bicara oplos nama bunuhdiri tidak sekali bikin umum isi jadwal inspeksi oplos bbm,0,214,30
dulu era sby demo besarbesaran masalah bbm sekarang jadi era prabowo jadi masalah pertamina bbm oplos pola jatuh sama presiden bilang sih wajah tak kerut bentur jadi rakyat vs goverment,0,272,41
sidak mungkin hasil oplos mungkin,1,41,7
semarang malang jauhh liaaa jadi sabarrrr oyen ngisi bensin duluuu ini oplos kok,1,88,15
oplos kan pertamina bangsattttt kok shell disample tolol,0,64,10
jadi oplos kang bensin ecer tahu perlu ahli s nya anulir universitas,0,92,16
bbm oplos beras oplos presiden oplos,0,45,7
maklum kena oplos bang,0,24,4
blend istilah keren oplos,0,32,5
naik harga lebih baik minyak asli dibande murah oplos korupsi jamaah pertamina,0,91,14
mau turun beneran kalau gasampe beneran digratisin beberapa waktu mah sama boong padahal jadi momen pas buat bersihin tampung kontaminasi oplos,0,170,25
youtube trnyalta kel erick thohir prshn boy thohir trlibat kss oplos bbm branikah pak prabowo jagung mngusut nya trmsk ngusut si raja kecil anak kepruk jagung jokowi bubar petral ganti baju jd patraniaga domba bulu serigala,0,250,39
bahlil pecat doktor oplos ngk di google bahlil preman otak jahat pecat seret penjara pki,0,101,18
maklum kena oplos,1,19,3
buka sih kalian di sulsel biar tidak beli oplos mulu,0,67,13
republik oplos hilang rasa salah n malu pantang mundur salah arti harakiri,1,92,14
prabowo jokowi prabowo oplos jokowi blend kalau boleh ngomong oplos niru jagung haghaghag,1,110,16
oplos gitu,1,12,2
malah enak pake transum mikir parkir dan bayar parkir bayar bensin oplos,1,93,15
konon sachetan kira lebih murah oplos kak ikut heran tidak tau ada sampo sachet sih,0,103,20
kemarin keukeuh salah ada oplos bbm,0,48,8
jangan oplos,0,25,4
itu kualita sekarang sudah tahun lalu tahu oplos nya,0,70,12
persis kasus oplos bbm pertamina libat jabat tinggi orang,0,73,11
ri oplos,1,11,2
hadir angota dewan kemaren sidak spbumungkin nya data lengkap jgn asal konpre bbm pertamina asli oplos,1,130,21
nomer pangaduan guna mend kalian bikin tim awa indepent audit benar rakyat sangat kecewa ini opsi baik beli produk si kerang mahal dikit apa pente oplos,1,194,34
heboh bbm oplos amp hasil blend ahli beri jelas,1,54,9
kalau pegawai pertamina tahu ini asli oplos hayo jawab benar sepeda mulyono,0,104,17
terus tangkap jajar direksi coba bebas klu bebas arti benar ada oplos simple teriak sama jgn kuping masyarakat kamu jejelin informasi kgk jelas,0,172,26
sidak jadi dpr bikin dagel gitu masa oplos terus jalan tahu pasti umpetin sidak nya jadwalin spbu nya tentu uhhh dagel tahun,0,192,33
tiap bulan setor perintah kemudian olah jadi ron oplos bayar buzzer hal buruk lain,0,110,18
barang oplos itu,1,22,4
bakar orang korupsi pake bensin oplos terus rumah jual harga pale tinggi hasil pake bangun rumah orang sangat butuh tau diri,0,178,27
oplos lagiii,1,14,2
dukung rezim oplos tau malu bumn maling semua di bela,0,70,13
lumayan duit oplos,1,24,4
oplos mau alih blending,1,33,5
masya allah anak santriwatiku jibaku hadap banjir ramadhan bulan baik bantu sayang saudara yang banjir lihat perhati lingkung dekat padahal kita belum selesai banjir bensin oplos,0,242,33
biasa polisi india pikir vendor juga kompak oplos semua,1,79,13
orang ex jokowi kabinet prabowo indikasi kena ramu oplos jokowi contoh et hanya cengengesan kasus korupsi gaban bawah mundur laah et,1,165,25
sok suci kamu bar seoalah olah kamu pale suci politik kamu pernah ngersain rasa oplos kan,0,97,18
ini mnta maaf kmaren ngomong kalau gx d p oplos n mlah nyidak shell otax nya gx d pke nich kder d jlas hasil pmeriksaan mreka mngakui n lucu lgi b mslah kq d priksa shell,0,186,40
tunggu lanjut kasus korupsi jamaah bensin oplos pertamina di tangan presiden prabowo hukum adil isi sendiri rakyat uda tau ke akar laku utama,0,202,31
harus ketemu segala langsung jaksa tetapkn et sbg sangka sinyalir ikut mnikmati keuntungn dri oplos bbm tsb rutin tiap bulan,0,152,24
kok bisabisanya nyuruh begini memang wp programer semua sy malah curiga janganjangan cortax hasil sistem oplos,0,129,20
rupiah turun phk masal korupsi masal oplos masal wahhh hebat indonesia,0,77,11
otak oplos yang pente tiap bulan gaji masuk,0,52,9
gaes bukan masalah oplos rugi besar negara juga tata kelola impor rekayasa sedimikian rupa kita gantung ngimpor sumber muahalll turut ekspose jaksa,0,199,29
bongkar skandal bensin oplos pertamina pintu masuk uak konspirasi mafia miga,1,94,12
bensin oplos photocard di korupsi lho indonesia miris lihat,1,69,10
di rumah bangkai tikus busuk bangkai terus kamu biar situ tamu mu datang kunjung bangkai kamu sih dulu tamu mu datang pertmx oplsn tsb aman dululh sblm kau dtg hal pertamx oplos sebut,0,275,42
wah nyata sebar hoax anti gera mahasiswa pro rejim oplos coba aga joget gemoy gih,0,98,16
skandal bensin oplos pt pertamina ungkap ini awal gera bongkarbongkar jaring mafia migas,0,108,15
ngapain baik baik rakyat bayar beli bensin dapetnya oplos ngoplos korputor ribu trilyun telor doang mah debu debu,0,130,21
sorry lebih milih bensin oplos drpd tiap hari keluar rumah buat kerja diliatin aparat senjata lengkap ngomong dikit kamu tembak kamu ajak tinggal korut tidak bakal mau lol bocah edgy,0,199,34
snack oplos,0,19,3
padahal premium oplos,0,31,5
jelas pro oplos lah kayak wajah asli,0,45,8
lewat baru cek pasti bebenah dong kalau oplos dijalanin mana laku pertamina dungu koq diliatin sich pak,0,125,21
nyangkul ku bapak tembaga asli bukan tembaga oplos bukan hasil korupsi hasil jerih payah servis pompa air jamin asli tembaga ribu kilo alhamdulillah buat beli bera,0,191,32
gile pulau nipah kudu nyusur pantai barat sumatera olah tengah indonesia muter selat malaka dulu jl darat pake truk tak efisien ini jabat pak otak korslet banyak minum bensin oplos,0,232,38
rasa omon omon mau periksa lha hari lalu jam maalam mgkn kong x kong buat formalita,0,105,21
peyek goreng pake minyak ori oplos,0,47,7
pente bukan tembaga oplos,0,32,5
jelang lebaran hati hati ntar dapet uang oplos kalau engga palsu stempel bi,0,92,16
tembaga asli dong bukan tembaga oplos kayak nganu ngitu masih gandeng,0,82,13
jadi percaya,2,17,3
tembaga asli bukan oplos,1,26,4
mirip pilih prabowo ehh nyata oplos jokorupt,0,49,7
jangan beli petramax oplos beli petralit juga oplos,0,65,10
apa pente bukan oplos,2,30,6
kemendag panggil pertamina patra niaga soal isu bbm oplos jamin konsuman kualitas sesuai,0,96,14
lah benar mana kata jagung oplos ron tambah aditif,0,73,13
mugo pemerintahe ora oplos sis selamat ya allah,0,60,9
noel mundur dulu jadi wamen baru percaya baxot kamu rezim oplos apa sih bere,0,87,17
temu oplos th sudah habis oplos,0,63,11
ngapain minta maaf segala kata plt patra komisi xii ada oplos lanjut omon kalian malaikat jibril tampar mulut kalian,0,146,24
hidup isi semua oplos,1,26,4
apa orang indonesia biasa oplos kok,0,53,8
ora ngoplos ora jos kakehen oplos dadi gejoooo,2,48,8
ada indonesia bbm oplos anggap legalresmi jual spbu,0,75,12
klu pd keluar tinggal anggota dpr versi oplos dong,0,52,9
orde baru janji tinggal landas orde oplos janji indonesia emas kamu percaya,0,88,12
ndra kader kamu kemarin sidak shell terus ngomong kalau temu oplos pertamax pertamina siapa nama kok goblog sangat jadi kader jadi sidak nya,0,184,30
sabar bu restu moga segera eh kepleset,1,48,9
hukum rampok uang rakyat triliun oplos jadi tugas bersih spbu seluruh indonesia masa kerja uang rampok sesuai umr tiap daerah tuju koman,0,179,28
adzab korupsi minyak oplos,0,28,4
update informasi sapa tau salah satu dr ada ban kempe jalan gitu,0,77,15
bgmnpun bbm bumn pale laris imbas gonjang ganje bbm pertamina oplos jelas lah swasta tekan naik harga,0,127,21
laku jangan jadi duta oplos pak dirut,0,59,9
iyaa sekarang uda oplos,1,30,5
mend mahal dikit oplos,1,40,6
ada sangka di sebab ada oplos bung lagi sidak koq seta kasus,0,94,15
cie cie mau giring opini ahok salah dongonya erick tohir kok tau bbm oplos korupsi t masa tidak tau et apa uang setor solo pilpre et amp jokowi tanggung jawab rezim bangsat,0,200,38
rezim aplasoplos rezim oplos pas oplos,0,55,8
korupsi bbm oplos benar tsm struktur sistematis masif sgt benar luka percaya rakyat perintah jangan di bilang nasionalis main banyak moga kali macan sirkus ubah jadi macan beneran hukum koruptor,0,271,39
mana enak oplos,1,17,3
habis oplos muncul,1,22,3
kasih percaya masyarakat jgn divunakan buat penting politikkk urusin noh bbm oplos nipu puluh juta rakyat,0,124,17
gila gila cukup tahun bikin indonesia jadi negri oplos,0,65,10
tadi sama bapake isi bensin putangina kamu tau apa benar sepiiiiiiiii parahhhhh padahal asli ada berita oplos selalu rame bahkan sampe antre panjang sampe luber jalan raya,0,202,32
siapa tanggung jawab atas carut marut bobrok negeri dari tahun sd drangma kongspirasi plangdemit kopatkopit kopet drangma kongspirasi bbm oplos siapa tanggung jawab bung,0,206,30
